,date,geography_name,market,population,submarket,cap_rate,price,equity,debt,mo_rent,occupancy,revenue,debt_service,pay_off,valuation,cashflow,irr
2,2026-12-31,Greenville - SC USA - Greenville/Mauldin,Greenville - SC,984438.0,Greenville/Mauldin,0.0561105497181416,222839.7538,0.0,0.0,1536.68395996094,0.936100006103516,9321.414320655,8385.931158527997,0.0,0.0,935.4831621270023,
3,2027-12-31,Greenville - SC USA - Greenville/Mauldin,Greenville - SC,984438.0,Greenville/Mauldin,0.0534105487167835,241810.2527,0.0,0.0,1577.95166015625,0.934425234794617,9554.616471473668,8385.931158527997,0.0,0.0,1168.6853129456704,
4,2028-12-31,Greenville - SC USA - Greenville/Mauldin,Greenville - SC,984438.0,Greenville/Mauldin,0.0506105497479439,262325.1321,0.0,0.0,1615.775390625,0.939578711986542,9837.60007928177,8385.931158527997,0.0,0.0,1451.668920753773,
5,2029-12-31,Greenville - SC USA - Greenville/Mauldin,Greenville - SC,984438.0,Greenville/Mauldin,0.049110546708107,277546.8731,0.0,0.0,1653.84008789063,0.944804131984711,10125.356067453042,8385.931158527997,119118.34031999999,277546.8731,160167.9576889251,0.15903190610272033
0,2024-12-31,Greenville - SC USA - Greer,Greenville - SC,984438.0,Greer,0.061599999666214,164189.895,65675.958,98513.93699999999,1306.76391601563,0.984544456005096,0.0,0.0,0.0,0.0,-65675.958,
1,2025-12-31,Greenville - SC USA - Greer,Greenville - SC,984438.0,Greer,0.0617999993264675,171937.979,0.0,0.0,1367.72680664063,0.983644425868988,8717.91238452443,6935.381164799998,0.0,0.0,1782.531219724432,
2,2026-12-31,Greenville - SC USA - Greer,Greenville - SC,984438.0,Greer,0.0593999996781349,187586.622,0.0,0.0,1426.875,0.963537693023682,8909.014040350918,6935.381164799998,0.0,0.0,1973.6328755509194,
3,2027-12-31,Greenville - SC USA - Greer,Greenville - SC,984438.0,Greer,0.0566999986767769,205040.89,0.0,0.0,1480.56018066406,0.952596247196198,9139.236945579632,6935.381164799998,0.0,0.0,2203.855780779634,
4,2028-12-31,Greenville - SC USA - Greer,Greenville - SC,984438.0,Greer,0.0538999997079372,223987.487,0.0,0.0,1532.06481933594,0.951832175254822,9449.580460737041,6935.381164799998,0.0,0.0,2514.1992959370427,
5,2029-12-31,Greenville - SC USA - Greer,Greenville - SC,984438.0,Greer,0.0524000003933907,238994.986,0.0,0.0,1585.05554199219,0.951490104198456,9772.90701501197,6935.381164799998,98513.93699999999,238994.986,143318.57485021197,0.189373891529782
0,2024-12-31,Greenville - SC USA - North Greenville County,Greenville - SC,984438.0,North Greenville County,0.0562999993562698,278892.2,111556.88,167335.32,1708.56396484375,0.903862774372101,0.0,0.0,0.0,0.0,-111556.88,
1,2025-12-31,Greenville - SC USA - North Greenville County,Greenville - SC,984438.0,North Greenville County,0.0564999990165234,288865.4,0.0,0.0,1769.06396484375,0.9035884141922,10358.316952833291,11780.406528,0.0,0.0,-1422.0895751667085,
2,2026-12-31,Greenville - SC USA - North Greenville County,Greenville - SC,984438.0,North Greenville County,0.0540999993681908,312965.7,0.0,0.0,1825.69995117188,0.865915715694427,10244.246773507568,11780.406528,0.0,0.0,-1536.1597544924316,
3,2027-12-31,Greenville - SC USA - North Greenville County,Greenville - SC,984438.0,North Greenville County,0.0513999983668327,339929.1,0.0,0.0,1873.53198242188,0.85685807466507,10402.674527183755,11780.406528,0.0,0.0,-1377.7320008162442,
4,2028-12-31,Greenville - SC USA - North Greenville County,Greenville - SC,984438.0,North Greenville County,0.0485999993979931,369207.8,0.0,0.0,1917.23999023438,0.864762902259827,10743.567958478277,11780.406528,0.0,0.0,-1036.838569521722,
5,2029-12-31,Greenville - SC USA - North Greenville County,Greenville - SC,984438.0,North Greenville County,0.0471000000834465,390774.6,0.0,0.0,1961.18005371094,0.872486352920532,11087.94635448823,11780.406528,167335.32,390774.6,222746.8198264882,0.14031558430619162
0,2024-12-31,Greenville - SC USA - Outlying Anderson County,Greenville - SC,984438.0,Outlying Anderson County,0.0564999990165234,166350.2,66540.08,99810.12000000001,1516.99304199219,0.932458698749542,0.0,0.0,0.0,0.0,-66540.08,
1,2025-12-31,Greenville - SC USA - Outlying Anderson County,Greenville - SC,984438.0,Outlying Anderson County,0.0566999986767769,172991.5,0.0,0.0,1576.99304199219,0.931914210319519,9523.15202064078,7026.632447999999,0.0,0.0,2496.519572640781,
2,2026-12-31,Greenville - SC USA - Outlying Anderson County,Greenville - SC,984438.0,Outlying Anderson County,0.0542999990284443,188070.1,0.0,0.0,1633.32983398438,0.92223459482193,9760.910039205402,7026.632447999999,0.0,0.0,2734.277591205403,
3,2027-12-31,Greenville - SC USA - Outlying Anderson County,Greenville - SC,984438.0,Outlying Anderson County,0.0516000017523766,204962.8,0.0,0.0,1682.0625,0.918012022972107,10006.11531757057,7026.632447999999,0.0,0.0,2979.48286957057,
4,2028-12-31,Greenville - SC USA - Outlying Anderson County,Greenville - SC,984438.0,Outlying Anderson County,0.0487999990582466,223326.5,0.0,0.0,1727.10412597656,0.922952890396118,10329.351628151626,7026.632447999999,0.0,0.0,3302.7191801516265,
5,2029-12-31,Greenville - SC USA - Outlying Anderson County,Greenville - SC,984438.0,Outlying Anderson County,0.0472999997437,237089.0,0.0,0.0,1772.24304199219,0.928718149662018,10665.524526043217,7026.632447999999,99810.12000000001,237089.0,140917.7720780432,0.1898299004142594
0,2024-12-31,Greenville - SC USA - Simpsonville,Greenville - SC,984438.0,Simpsonville,0.0595874115824699,184616.1724,73846.46896000001,110769.70344,1401.64392089844,0.914822220802307,0.0,0.0,0.0,0.0,-73846.46896000001,
1,2025-12-31,Greenville - SC USA - Simpsonville,Greenville - SC,984438.0,Simpsonville,0.0597874112427235,192319.1725,0.0,0.0,1459.361328125,0.913523256778717,8638.880126091102,7798.187122175998,0.0,0.0,840.6930039151039,
2,2026-12-31,Greenville - SC USA - Simpsonville,Greenville - SC,984438.0,Simpsonville,0.0573874115943909,209088.9915,0.0,0.0,1514.50927734375,0.904226422309875,8874.096299041596,7798.187122175998,0.0,0.0,1075.9091768655971,
3,2027-12-31,Greenville - SC USA - Simpsonville,Greenville - SC,984438.0,Simpsonville,0.0546874143183231,227739.8964,0.0,0.0,1562.64562988281,0.900112330913544,9114.486769980804,7798.187122175998,0.0,0.0,1316.2996478048053,
4,2028-12-31,Greenville - SC USA - Simpsonville,Greenville - SC,984438.0,Simpsonville,0.0518874116241932,247927.951,0.0,0.0,1607.62121582031,0.903749287128448,9414.704699950727,7798.187122175998,0.0,0.0,1616.517577774729,
5,2029-12-31,Greenville - SC USA - Simpsonville,Greenville - SC,984438.0,Simpsonville,0.0503874123096466,263365.7612,0.0,0.0,1653.36071777344,0.907619774341583,9724.036272578573,7798.187122175998,110769.70344,263365.7612,154521.90691040258,0.16942239764378253
0,2024-12-31,Greenville - SC USA - Southeast Pickens County,Greenville - SC,984438.0,Southeast Pickens County,0.0544822998344898,348182.4745,139272.9898,208909.4847,1528.36950683594,0.978427410125732,0.0,0.0,0.0,0.0,-139272.9898,
1,2025-12-31,Greenville - SC USA - Southeast Pickens County,Greenville - SC,984438.0,Southeast Pickens County,0.0546822994947433,360888.3408,0.0,0.0,1583.41809082031,0.979479432106018,10049.99693144231,14707.227722879998,0.0,0.0,-4657.230791437687,
2,2026-12-31,Greenville - SC USA - Southeast Pickens County,Greenville - SC,984438.0,Southeast Pickens County,0.0522822998464108,393187.6572,0.0,0.0,1634.94909667969,0.947069823741913,10033.70297426993,14707.227722879998,0.0,0.0,-4673.524748610067,
3,2027-12-31,Greenville - SC USA - Southeast Pickens County,Greenville - SC,984438.0,Southeast Pickens County,0.049582302570343,429963.2765,0.0,0.0,1678.59729003906,0.931291162967682,10129.943089118795,14707.227722879998,0.0,0.0,-4577.284633761203,
4,2028-12-31,Greenville - SC USA - Southeast Pickens County,Greenville - SC,984438.0,Southeast Pickens County,0.0467822998762131,470569.2578,0.0,0.0,1718.36279296875,0.934240818023682,10402.763005642504,14707.227722879998,0.0,0.0,-4304.4647172374935,
5,2029-12-31,Greenville - SC USA - Southeast Pickens County,Greenville - SC,984438.0,Southeast Pickens County,0.0452823005616665,500356.9464,0.0,0.0,1758.01989746094,0.939669847488403,10704.689712257972,14707.227722879998,208909.4847,500356.9464,287444.92368937796,0.13481216153083309
0,2024-12-31,Hagerstown - MD USA - Berkeley County,Hagerstown - MD,289120.0,Berkeley County,0.0631653070449829,177656.5989,71062.63956000001,106593.95934,1969.71142578125,0.97857141494751,0.0,0.0,0.0,0.0,-71062.63956000001,
1,2025-12-31,Hagerstown - MD USA - Berkeley County,Hagerstown - MD,289120.0,Berkeley County,0.063965305685997,182572.6428,0.0,0.0,2048.03491210938,0.979234993457794,12995.68830036974,7504.214737535999,0.0,0.0,5491.473562833741,
2,2026-12-31,Hagerstown - MD USA - Berkeley County,Hagerstown - MD,289120.0,Berkeley County,0.0608653053641319,198394.7325,0.0,0.0,2108.10791015625,0.916850745677948,12524.675604888274,7504.214737535999,0.0,0.0,5020.460867352275,
3,2027-12-31,Hagerstown - MD USA - Berkeley County,Hagerstown - MD,289120.0,Berkeley County,0.0571653060615063,216076.8471,0.0,0.0,2147.14282226563,0.877785563468933,12213.056699147808,7504.214737535999,0.0,0.0,4708.841961611809,
4,2028-12-31,Hagerstown - MD USA - Berkeley County,Hagerstown - MD,289120.0,Berkeley County,0.0533653050661087,235803.7725,0.0,0.0,2179.47802734375,0.881980121135712,12456.220788808825,7504.214737535999,0.0,0.0,4952.006051272826,
5,2029-12-31,Hagerstown - MD USA - Berkeley County,Hagerstown - MD,289120.0,Berkeley County,0.0513653047382832,249235.1659,0.0,0.0,2212.52758789063,0.895424783229828,12837.86519183484,7504.214737535999,106593.95934,249235.1659,147974.85701429885,0.2058913964371194
0,2024-12-31,Hagerstown - MD USA - Downtown/Maugansville,Hagerstown - MD,289120.0,Downtown/Maugansville,0.0784576907753944,196828.6632,78731.46528,118097.19792,1341.91662597656,0.945077538490295,0.0,0.0,0.0,0.0,-78731.46528,
1,2025-12-31,Hagerstown - MD USA - Downtown/Maugansville,Hagerstown - MD,289120.0,Downtown/Maugansville,0.0792576894164085,203341.8785,0.0,0.0,1398.26928710938,0.94414484500885,8554.693431043213,8314.042733568,0.0,0.0,240.65069747521375,
2,2026-12-31,Hagerstown - MD USA - Downtown/Maugansville,Hagerstown - MD,289120.0,Downtown/Maugansville,0.0761576890945435,218789.2468,0.0,0.0,1441.96154785156,0.937265813350677,8757.72818402936,8314.042733568,0.0,0.0,443.68545046136023,
3,2027-12-31,Hagerstown - MD USA - Downtown/Maugansville,Hagerstown - MD,289120.0,Downtown/Maugansville,0.0724576935172081,235060.1861,0.0,0.0,1471.64099121094,0.934751212596893,8914.005942750344,8314.042733568,0.0,0.0,599.9632091823441,
4,2028-12-31,Hagerstown - MD USA - Downtown/Maugansville,Hagerstown - MD,289120.0,Downtown/Maugansville,0.0686576887965202,252418.8398,0.0,0.0,1497.16027832031,0.933416843414307,9055.635544566188,8314.042733568,0.0,0.0,741.5928109981887,
5,2029-12-31,Hagerstown - MD USA - Downtown/Maugansville,Hagerstown - MD,289120.0,Downtown/Maugansville,0.066657692193985,264563.9731,0.0,0.0,1523.56408691406,0.933764517307281,9218.772545642021,8314.042733568,118097.19792,264563.9731,147371.504992074,0.13767045062124295
0,2024-12-31,Harrisburg - PA USA - Carlisle,Harrisburg - PA,608014.0,Carlisle,0.0685999989509583,165863.7874,66345.51496,99518.27244,1447.4580078125,0.977745115756989,0.0,0.0,0.0,0.0,-66345.51496,
1,2025-12-31,Harrisburg - PA USA - Carlisle,Harrisburg - PA,608014.0,Carlisle,0.0693999975919724,170540.6685,0.0,0.0,1502.05590820313,0.98701536655426,9606.938663074276,7006.086379775999,0.0,0.0,2600.8522832982762,
2,2026-12-31,Harrisburg - PA USA - Carlisle,Harrisburg - PA,608014.0,Carlisle,0.0662999972701073,184642.1566,0.0,0.0,1544.25170898438,0.956535935401917,9571.816999112001,7006.086379775999,0.0,0.0,2565.730619336002,
3,2027-12-31,Harrisburg - PA USA - Carlisle,Harrisburg - PA,608014.0,Carlisle,0.0626000016927719,201006.9482,0.0,0.0,1576.62243652344,0.930590629577637,9507.391626452532,7006.086379775999,0.0,0.0,2501.305246676533,
4,2028-12-31,Harrisburg - PA USA - Carlisle,Harrisburg - PA,608014.0,Carlisle,0.0588000006973743,218976.716,0.0,0.0,1604.07690429688,0.924533069133759,9609.983489596003,7006.086379775999,0.0,0.0,2603.8971098200036,
5,2029-12-31,Harrisburg - PA USA - Carlisle,Harrisburg - PA,608014.0,Carlisle,0.0568000003695488,231688.3636,0.0,0.0,1631.03149414063,0.927706837654114,9805.011570641675,7006.086379775999,99518.27244,231688.3636,134969.01635086568,0.17834736767331627
0,2024-12-31,Harrisburg - PA USA - East Shore/Central,Harrisburg - PA,608014.0,East Shore/Central,0.0745637193322182,228170.3548,91268.14192000001,136902.21288,1702.37902832031,0.946658372879028,0.0,0.0,0.0,0.0,-91268.14192000001,
1,2025-12-31,Harrisburg - PA USA - East Shore/Central,Harrisburg - PA,608014.0,East Shore/Central,0.0753637179732323,234643.2972,0.0,0.0,1766.73254394531,0.94658350944519,10836.892098208094,9637.915786751999,0.0,0.0,1198.9763114560956,
2,2026-12-31,Harrisburg - PA USA - East Shore/Central,Harrisburg - PA,608014.0,East Shore/Central,0.0722637176513672,252748.5942,0.0,0.0,1816.51391601563,0.932871997356415,10980.84577358377,9637.915786751999,0.0,0.0,1342.9299868317703,
3,2027-12-31,Harrisburg - PA USA - East Shore/Central,Harrisburg - PA,608014.0,East Shore/Central,0.0685637220740318,273113.2487,0.0,0.0,1854.69067382813,0.921920239925385,11080.002124099461,9637.915786751999,0.0,0.0,1442.0863373474622,
4,2028-12-31,Harrisburg - PA USA - East Shore/Central,Harrisburg - PA,608014.0,East Shore/Central,0.064763717353344,295123.5233,0.0,0.0,1887.02331542969,0.920116364955902,11251.101097599701,9637.915786751999,0.0,0.0,1613.1853108477026,
5,2029-12-31,Harrisburg - PA USA - East Shore/Central,Harrisburg - PA,608014.0,East Shore/Central,0.0627637207508087,310246.4399,0.0,0.0,1918.8046875,0.921150028705597,11453.445314452465,9637.915786751999,136902.21288,310246.4399,175159.75654770047,0.1493442163921881
0,2024-12-31,Harrisburg - PA USA - South Dauphin County,Harrisburg - PA,608014.0,South Dauphin County,0.0710000023245811,202264.1879,80905.67516,121358.51273999999,1149.40478515625,0.890669047832489,0.0,0.0,0.0,0.0,-80905.67516,
1,2025-12-31,Harrisburg - PA USA - South Dauphin County,Harrisburg - PA,608014.0,South Dauphin County,0.0718000009655952,206991.8159,0.0,0.0,1187.14282226563,0.887490451335907,6827.184915979938,8543.639296895999,0.0,0.0,-1716.4543809160614,
2,2026-12-31,Harrisburg - PA USA - South Dauphin County,Harrisburg - PA,608014.0,South Dauphin County,0.0687000006437302,221942.0472,0.0,0.0,1214.35717773438,0.868368208408356,6833.219400844762,8543.639296895999,0.0,0.0,-1710.4198960512367,
3,2027-12-31,Harrisburg - PA USA - South Dauphin County,Harrisburg - PA,608014.0,South Dauphin County,0.0649999976158142,238721.8778,0.0,0.0,1233.3095703125,0.854449987411499,6828.632727445421,8543.639296895999,0.0,0.0,-1715.0065694505784,
4,2028-12-31,Harrisburg - PA USA - South Dauphin County,Harrisburg - PA,608014.0,South Dauphin County,0.0612000003457069,256684.7594,0.0,0.0,1247.71423339844,0.857938885688782,6936.597382708091,8543.639296895999,0.0,0.0,-1607.0419141879083,
5,2029-12-31,Harrisburg - PA USA - South Dauphin County,Harrisburg - PA,608014.0,South Dauphin County,0.0592000000178814,268354.8899,0.0,0.0,1261.3095703125,0.862035572528839,7045.663289921251,8543.639296895999,121358.51273999999,268354.8899,145498.40115302528,0.11051247565412159
0,2024-12-31,Harrisburg - PA USA - West Cumberland County,Harrisburg - PA,608014.0,West Cumberland County,0.0706000030040741,253150.26,101260.104,151890.15600000002,1428.38098144531,0.994078576564789,0.0,0.0,0.0,0.0,-101260.104,
1,2025-12-31,Harrisburg - PA USA - West Cumberland County,Harrisburg - PA,608014.0,West Cumberland County,0.0714000016450882,263768.472,0.0,0.0,1502.21423339844,0.986766695976257,9605.530642789266,10693.0669824,0.0,0.0,-1087.5363396107332,
2,2026-12-31,Harrisburg - PA USA - West Cumberland County,Harrisburg - PA,608014.0,West Cumberland County,0.0683000013232231,288129.732,0.0,0.0,1565.09521484375,0.980076193809509,9939.753396015729,10693.0669824,0.0,0.0,-753.3135863842708,
3,2027-12-31,Harrisburg - PA USA - West Cumberland County,Harrisburg - PA,608014.0,West Cumberland County,0.0645999982953072,315790.464,0.0,0.0,1619.21423339844,0.975014269351959,10230.345247904246,10693.0669824,0.0,0.0,-462.7217344957535,
4,2028-12-31,Harrisburg - PA USA - West Cumberland County,Harrisburg - PA,608014.0,West Cumberland County,0.0608000010251999,346234.548,0.0,0.0,1669.88098144531,0.96985000371933,10494.58081290491,10693.0669824,0.0,0.0,-198.4861694950905,
5,2029-12-31,Harrisburg - PA USA - West Cumberland County,Harrisburg - PA,608014.0,West Cumberland County,0.0588000006973743,369167.568,0.0,0.0,1721.23803710938,0.964802384376526,10761.041563591903,10693.0669824,151890.15600000002,369167.568,217345.3865811919,0.16071768325289648
0,2024-12-31,Harrisburg - PA USA - West Shore/Mechanicsburg,Harrisburg - PA,608014.0,West Shore/Mechanicsburg,0.0670299828052521,186419.7153,74567.88612000001,111851.82918,1612.01892089844,0.984729707241058,0.0,0.0,0.0,0.0,-74567.88612000001,
1,2025-12-31,Harrisburg - PA USA - West Shore/Mechanicsburg,Harrisburg - PA,608014.0,West Shore/Mechanicsburg,0.0678299814462662,191802.7754,0.0,0.0,1675.08154296875,0.986163020133972,10704.334507533093,7874.3687742719985,0.0,0.0,2829.965733261094,
2,2026-12-31,Harrisburg - PA USA - West Shore/Mechanicsburg,Harrisburg - PA,608014.0,West Shore/Mechanicsburg,0.0647299811244011,207544.8742,0.0,0.0,1724.78002929688,0.975927650928497,10907.528184893372,7874.3687742719985,0.0,0.0,3033.1594106213734,
3,2027-12-31,Harrisburg - PA USA - West Shore/Mechanicsburg,Harrisburg - PA,608014.0,West Shore/Mechanicsburg,0.0610299818217754,225521.291,0.0,0.0,1763.76281738281,0.966238021850586,11043.311228016657,7874.3687742719985,0.0,0.0,3168.9424537446585,
4,2028-12-31,Harrisburg - PA USA - West Shore/Mechanicsburg,Harrisburg - PA,608014.0,West Shore/Mechanicsburg,0.0572299845516682,245192.9237,0.0,0.0,1797.33605957031,0.963223934173584,11218.41647494722,7874.3687742719985,0.0,0.0,3344.0477006752217,
5,2029-12-31,Harrisburg - PA USA - West Shore/Mechanicsburg,Harrisburg - PA,608014.0,West Shore/Mechanicsburg,0.0552299842238426,258832.2447,0.0,0.0,1830.44641113281,0.963029265403748,11422.772038128538,7874.3687742719985,111851.82918,258832.2447,150528.81878385655,0.17817893651561612
0,2024-12-31,Hartford - CT USA - Bloomfield/Windsor,Hartford - CT,1210417.0,Bloomfield/Windsor,0.0645093768835068,247544.0773,99017.63092000001,148526.44637999998,2486.64721679688,0.942603588104248,0.0,0.0,0.0,0.0,-99017.63092000001,
1,2025-12-31,Hartford - CT USA - Bloomfield/Windsor,Hartford - CT,1210417.0,Bloomfield/Windsor,0.065209373831749,255903.2826,0.0,0.0,2591.7314453125,0.939742505550385,15782.430109813347,10456.261825151998,0.0,0.0,5326.168284661349,
2,2026-12-31,Hartford - CT USA - Bloomfield/Windsor,Hartford - CT,1210417.0,Bloomfield/Windsor,0.0625093728303909,275846.3494,0.0,0.0,2668.44677734375,0.89875066280365,15540.778647464856,10456.261825151998,0.0,0.0,5084.5168223128585,
3,2027-12-31,Hartford - CT USA - Bloomfield/Windsor,Hartford - CT,1210417.0,Bloomfield/Windsor,0.0591093748807907,298498.054,0.0,0.0,2726.66723632813,0.910106778144836,16080.498001259357,10456.261825151998,0.0,0.0,5624.236176107359,
4,2028-12-31,Hartford - CT USA - Bloomfield/Windsor,Hartford - CT,1210417.0,Bloomfield/Windsor,0.0557093732059002,322923.0274,0.0,0.0,2774.59326171875,0.907906830310822,16323.587685244453,10456.261825151998,0.0,0.0,5867.325860092455,
5,2029-12-31,Hartford - CT USA - Bloomfield/Windsor,Hartford - CT,1210417.0,Bloomfield/Windsor,0.0539093762636185,339783.9317,0.0,0.0,2821.1123046875,0.909673631191254,16629.56875283807,10456.261825151998,148526.44637999998,339783.9317,197430.7922476861,0.1848619949462329
0,2024-12-31,Hartford - CT USA - Cromwell/Middletown/Rocky Hill,Hartford - CT,1210417.0,Cromwell/Middletown/Rocky Hill,0.064116396009922,306931.8193,122772.72772,184159.09157999998,2542.93310546875,0.971592903137207,0.0,0.0,0.0,0.0,-122772.72772,
1,2025-12-31,Hartford - CT USA - Cromwell/Middletown/Rocky Hill,Hartford - CT,1210417.0,Cromwell/Middletown/Rocky Hill,0.0648163929581642,316420.5137,0.0,0.0,2636.76098632813,0.897002756595612,15326.378538466231,12964.800047231996,0.0,0.0,2361.578491234235,
2,2026-12-31,Hartford - CT USA - Cromwell/Middletown/Rocky Hill,Hartford - CT,1210417.0,Cromwell/Middletown/Rocky Hill,0.0621163919568062,341355.7256,0.0,0.0,2713.71313476563,0.948521971702576,16679.62713528552,12964.800047231996,0.0,0.0,3714.827088053522,
3,2027-12-31,Hartford - CT USA - Cromwell/Middletown/Rocky Hill,Hartford - CT,1210417.0,Cromwell/Middletown/Rocky Hill,0.058716394007206,370519.3183,0.0,0.0,2780.27880859375,0.948796927928925,17093.72155062008,12964.800047231996,0.0,0.0,4128.921503388085,
4,2028-12-31,Hartford - CT USA - Cromwell/Middletown/Rocky Hill,Hartford - CT,1210417.0,Cromwell/Middletown/Rocky Hill,0.0553163923323154,402177.9265,0.0,0.0,2837.40844726563,0.94670033454895,17406.417410283957,12964.800047231996,0.0,0.0,4441.617363051961,
5,2029-12-31,Hartford - CT USA - Cromwell/Middletown/Rocky Hill,Hartford - CT,1210417.0,Cromwell/Middletown/Rocky Hill,0.0535163916647434,424418.19,0.0,0.0,2892.541015625,0.948208570480347,17772.90453600046,12964.800047231996,184159.09157999998,424418.19,245067.2029087685,0.1673820409749358
0,2024-12-31,Hartford - CT USA - E Hmptn/Glastonbury/M’borough/Portlnd,Hartford - CT,1210417.0,E Hmptn/Glastonbury/M’borough/Portlnd,0.0573999993503094,226113.5014,90445.40056000001,135668.10084,2569.52392578125,0.980244815349579,0.0,0.0,0.0,0.0,-90445.40056000001,
1,2025-12-31,Hartford - CT USA - E Hmptn/Glastonbury/M’borough/Portlnd,Hartford - CT,1210417.0,E Hmptn/Glastonbury/M’borough/Portlnd,0.0581000000238419,234174.4356,0.0,0.0,2687.76806640625,0.98026442527771,17073.00775444287,9551.034299136,0.0,0.0,7521.973455306872,
2,2026-12-31,Hartford - CT USA - E Hmptn/Glastonbury/M’borough/Portlnd,Hartford - CT,1210417.0,E Hmptn/Glastonbury/M’borough/Portlnd,0.0553999990224838,254902.284,0.0,0.0,2781.74389648438,0.974403202533722,17564.300245632334,9551.034299136,0.0,0.0,8013.265946496334,
3,2027-12-31,Hartford - CT USA - E Hmptn/Glastonbury/M’borough/Portlnd,Hartford - CT,1210417.0,E Hmptn/Glastonbury/M’borough/Portlnd,0.0520000010728836,279244.6928,0.0,0.0,2858.93188476563,0.974835455417633,18059.683314989845,9551.034299136,0.0,0.0,8508.649015853845,
4,2028-12-31,Hartford - CT USA - E Hmptn/Glastonbury/M’borough/Portlnd,Hartford - CT,1210417.0,E Hmptn/Glastonbury/M’borough/Portlnd,0.0485999993979931,306219.7046,0.0,0.0,2927.3720703125,0.973582148551941,18468.240990071106,9551.034299136,0.0,0.0,8917.206690935107,
5,2029-12-31,Hartford - CT USA - E Hmptn/Glastonbury/M’borough/Portlnd,Hartford - CT,1210417.0,E Hmptn/Glastonbury/M’borough/Portlnd,0.0467999987304211,325317.0048,0.0,0.0,2993.56811523438,0.977382838726044,18959.586423471334,9551.034299136,135668.10084,325317.0048,199057.45608433534,0.2304327234445771
0,2024-12-31,Hartford - CT USA - East Hartford/Manchester,Hartford - CT,1210417.0,East Hartford/Manchester,0.0696373209357262,163220.7109,65288.284360000005,97932.42654,1728.21813964844,0.966826975345612,0.0,0.0,0.0,0.0,-65288.284360000005,
1,2025-12-31,Hartford - CT USA - East Hartford/Manchester,Hartford - CT,1210417.0,East Hartford/Manchester,0.0703373178839684,170931.0942,0.0,0.0,1824.03063964844,0.964223921298981,11396.855364034873,6894.442828415999,0.0,0.0,4502.412535618873,
2,2026-12-31,Hartford - CT USA - East Hartford/Manchester,Hartford - CT,1210417.0,East Hartford/Manchester,0.0676373168826103,186204.5937,0.0,0.0,1904.6025390625,0.955165147781372,11788.480577660892,6894.442828415999,0.0,0.0,4894.037749244892,
3,2027-12-31,Hartford - CT USA - East Hartford/Manchester,Hartford - CT,1210417.0,East Hartford/Manchester,0.0642373189330101,203124.1981,0.0,0.0,1971.39904785156,0.945568799972534,12079.325438997093,6894.442828415999,0.0,0.0,5184.882610581094,
4,2028-12-31,Hartford - CT USA - East Hartford/Manchester,Hartford - CT,1210417.0,East Hartford/Manchester,0.0608373172581196,221309.8423,0.0,0.0,2031.37805175781,0.942782580852509,12410.158018255435,6894.442828415999,0.0,0.0,5515.715189839436,
5,2029-12-31,Hartford - CT USA - East Hartford/Manchester,Hartford - CT,1210417.0,East Hartford/Manchester,0.0590373165905476,234944.2764,0.0,0.0,2091.02099609375,0.944766104221344,12801.406926902931,6894.442828415999,97932.42654,234944.2764,142918.81395848695,0.21964797905367517
0,2024-12-31,Hartford - CT USA - Enfield/E Windsor/Windsor Locks,Hartford - CT,1210417.0,Enfield/E Windsor/Windsor Locks,0.0654999986290932,294397.4884,117758.99536,176638.49303999997,1953.31359863281,0.998907268047333,0.0,0.0,0.0,0.0,-117758.99536,
1,2025-12-31,Hartford - CT USA - Enfield/E Windsor/Windsor Locks,Hartford - CT,1210417.0,Enfield/E Windsor/Windsor Locks,0.066200003027916,305808.7497,0.0,0.0,2046.49548339844,0.99806272983551,13235.600029543342,12435.349910015997,0.0,0.0,800.2501195273453,
2,2026-12-31,Hartford - CT USA - Enfield/E Windsor/Windsor Locks,Hartford - CT,1210417.0,Enfield/E Windsor/Windsor Locks,0.0635000020265579,331364.0532,0.0,0.0,2121.30004882813,0.996804535388947,13702.099382160532,12435.349910015997,0.0,0.0,1266.7494721445346,
3,2027-12-31,Hartford - CT USA - Enfield/E Windsor/Windsor Locks,Hartford - CT,1210417.0,Enfield/E Windsor/Windsor Locks,0.0601000003516674,360824.7454,0.0,0.0,2185.46826171875,0.998242974281311,14136.951628785446,12435.349910015997,0.0,0.0,1701.6017187694488,
4,2028-12-31,Hartford - CT USA - Enfield/E Windsor/Windsor Locks,Hartford - CT,1210417.0,Enfield/E Windsor/Windsor Locks,0.0566999986767769,392833.3181,0.0,0.0,2243.03637695313,0.997770249843597,14502.466581240391,12435.349910015997,0.0,0.0,2067.116671224394,
5,2029-12-31,Hartford - CT USA - Enfield/E Windsor/Windsor Locks,Hartford - CT,1210417.0,Enfield/E Windsor/Windsor Locks,0.0549000017344952,415920.8646,0.0,0.0,2298.66821289063,0.997654736042023,14860.436445083744,12435.349910015997,176638.49303999997,415920.8646,241707.45809506773,0.16235903191557144
0,2024-12-31,Hartford - CT USA - Farmington,Hartford - CT,1210417.0,Farmington,0.0666999965906143,254814.4791,101925.79164000001,152888.68746,2764.33325195313,0.983746647834778,0.0,0.0,0.0,0.0,-101925.79164000001,
1,2025-12-31,Hartford - CT USA - Farmington,Hartford - CT,1210417.0,Farmington,0.0674000009894371,260133.5416,0.0,0.0,2847.38330078125,0.983746647834778,18151.15247654294,10763.363597183998,0.0,0.0,7387.788879358941,
